mean_rewards,std_rewards,policy_index
611.580078125,557.322509765625,1
682.5869140625,627.5103149414062,2
780.935546875,719.237060546875,3
740.9755859375,707.4422607421875,4
856.8857421875,814.5811157226562,5
859.9423828125,833.084716796875,6
885.2041015625,848.7313232421875,7
749.498046875,690.502685546875,8
863.115234375,819.565185546875,9
792.30859375,757.7554931640625,10
694.3603515625,691.101806640625,11
723.28125,703.966552734375,12
814.0615234375,755.6790161132812,13
897.5029296875,822.4740600585938,14
786.2041015625,772.6043090820312,15
642.0126953125,587.8673706054688,16
693.8662109375,656.3245239257812,17
866.583984375,843.8548583984375,18
790.3271484375,770.10595703125,19
765.7021484375,756.880615234375,20
628.19140625,609.6921997070312,21
923.4228515625,903.1254272460938,22
673.7421875,612.2686157226562,23
754.5283203125,686.525390625,24
838.37890625,800.9295043945312,25
765.26953125,745.8143920898438,26
866.2470703125,813.0966796875,27
709.1376953125,657.4503784179688,28
723.8369140625,711.5146484375,29
738.5341796875,699.4444580078125,30
734.2802734375,724.132568359375,31
884.4482421875,867.9916381835938,32
593.8779296875,531.5331420898438,33
684.32421875,632.2760620117188,34
674.2529296875,603.7379760742188,35
853.7470703125,793.73681640625,36
735.5634765625,721.7967529296875,37
865.7744140625,805.3013305664062,38
762.720703125,684.0205688476562,39
772.9609375,708.543212890625,40
771.08984375,720.85205078125,41
759.474609375,743.28369140625,42
978.1982421875,965.7471923828125,43
745.525390625,695.1741943359375,44
887.5419921875,821.0755615234375,45
809.279296875,800.7515869140625,46
804.8349609375,780.57470703125,47
793.9873046875,755.0640869140625,48
716.8271484375,711.4456176757812,49
615.19140625,601.6382446289062,50
1008.3271484375,1014.239990234375,51
824.45703125,790.5531616210938,52
653.1767578125,588.44287109375,53
872.6064453125,797.2138061523438,54
913.0888671875,853.8018798828125,55
845.0947265625,791.35595703125,56
745.34765625,707.8373413085938,57
842.8330078125,812.0658569335938,58
759.029296875,694.0687255859375,59
808.357421875,734.4583740234375,60
697.7734375,713.2347412109375,61
905.966796875,912.0834350585938,62
784.287109375,753.7286987304688,63
1007.169921875,990.128173828125,64
849.775390625,857.765869140625,65
755.7626953125,710.4279174804688,66
879.9873046875,828.1884765625,67
736.0595703125,662.545166015625,68
744.3291015625,684.0673828125,69
714.333984375,647.1348876953125,70
897.4033203125,798.7455444335938,71
675.9873046875,654.9011840820312,72
908.8515625,902.8622436523438,73
640.8701171875,557.9776000976562,74
892.37890625,857.2101440429688,75
953.3701171875,909.44873046875,76
879.4033203125,864.0310668945312,77
805.6865234375,740.5263061523438,78
837.7890625,766.0263061523438,79
804.48828125,774.3804931640625,80
678.34375,640.4285278320312,81
949.6875,914.204345703125,82
858.8017578125,841.4415283203125,83
806.880859375,705.9842529296875,84
661.314453125,629.3794555664062,85
680.8271484375,625.449462890625,86
817.6201171875,774.5667724609375,87
791.8154296875,780.3190307617188,88
975.697265625,953.2727661132812,89
936.7861328125,886.7228393554688,90
628.9638671875,621.5838623046875,91
611.0859375,578.13232421875,92
731.5869140625,743.829345703125,93
814.607421875,768.5343627929688,94
955.857421875,972.8577880859375,95
758.748046875,771.7794189453125,96
631.291015625,614.3814697265625,97
746.775390625,713.6366577148438,98
885.0859375,819.6736450195312,99
969.8603515625,898.8622436523438,100
783.3759765625,735.1725463867188,101
947.1279296875,948.2982788085938,102
680.865234375,657.86767578125,103
737.83203125,687.389892578125,104
812.46484375,818.927978515625,105
810.4501953125,818.2886962890625,106
737.78515625,697.09423828125,107
770.9873046875,755.2245483398438,108
491.4296875,428.21502685546875,109
786.0927734375,764.7717895507812,110
861.875,800.7181396484375,111
911.0107421875,880.0249633789062,112
1072.8017578125,1081.470947265625,113
531.8447265625,467.7182922363281,114
645.3720703125,605.0728149414062,115
813.8916015625,767.0177612304688,116
840.951171875,772.540283203125,117
1003.8505859375,957.3977661132812,118
808.7939453125,782.7340698242188,119
703.5224609375,696.796142578125,120
836.6669921875,807.328369140625,121
851.80078125,852.7283325195312,122
