mean_rewards,std_rewards,policy_index
66.916015625,47.4586067199707,1
63.54296875,38.55812072753906,2
66.36328125,44.79736328125,3
66.5224609375,43.042442321777344,4
70.1748046875,49.225765228271484,5
72.330078125,51.165122985839844,6
70.1494140625,48.38531494140625,7
64.091796875,36.94919967651367,8
62.6611328125,41.239078521728516,9
62.2861328125,40.63131332397461,10
66.037109375,41.84626388549805,11
74.2421875,51.665672302246094,12
68.7294921875,47.934932708740234,13
68.4169921875,48.297935485839844,14
73.669921875,55.136253356933594,15
68.498046875,47.22880935668945,16
67.841796875,43.26246643066406,17
69.56640625,43.86653518676758,18
65.7314453125,44.940425872802734,19
67.244140625,45.95064926147461,20
64.1259765625,42.391780853271484,21
69.205078125,43.18767166137695,22
66.7138671875,46.04003143310547,23
68.0556640625,46.85662078857422,24
73.005859375,49.748722076416016,25
67.583984375,47.4274787902832,26
66.724609375,45.22463607788086,27
62.466796875,41.37123489379883,28
64.4658203125,43.803279876708984,29
67.5791015625,43.62188720703125,30
66.09375,45.669097900390625,31
70.224609375,47.59914016723633,32
71.185546875,47.92074203491211,33
66.333984375,44.4314079284668,34
71.318359375,51.694190979003906,35
64.45703125,45.67163848876953,36
68.853515625,44.88039779663086,37
65.3916015625,41.11236572265625,38
67.36328125,45.71451950073242,39
66.9580078125,44.24950408935547,40
73.3798828125,51.187435150146484,41
68.908203125,47.17271423339844,42
73.955078125,50.59873962402344,43
72.0927734375,50.65620040893555,44
69.4697265625,48.9560661315918,45
68.11328125,45.866153717041016,46
71.0595703125,49.448001861572266,47
64.19140625,42.36304473876953,48
71.6171875,51.50838088989258,49
67.630859375,46.45476531982422,50
64.640625,41.894649505615234,51
72.376953125,53.043785095214844,52
65.9296875,47.76700210571289,53
67.6884765625,45.51900863647461,54
63.642578125,39.60191345214844,55
67.568359375,48.82235336303711,56
68.5439453125,45.74882507324219,57
67.3662109375,47.24663162231445,58
66.7548828125,45.044029235839844,59
69.1484375,45.096920013427734,60
66.658203125,43.93437194824219,61
72.3818359375,49.34872817993164,62
65.5927734375,42.6033821105957,63
72.5341796875,50.865699768066406,64
73.5146484375,47.58686447143555,65
68.287109375,49.11873245239258,66
65.8818359375,41.606632232666016,67
65.923828125,44.499122619628906,68
70.453125,50.241485595703125,69
71.9033203125,48.943519592285156,70
68.0986328125,44.065589904785156,71
70.1806640625,47.27983093261719,72
62.806640625,38.569332122802734,73
64.00390625,40.48731231689453,74
66.708984375,46.01743698120117,75
68.1435546875,47.80894470214844,76
69.2138671875,46.45747375488281,77
70.7060546875,46.5505485534668,78
67.333984375,44.23291015625,79
65.1298828125,42.81767272949219,80
66.9921875,43.811851501464844,81
68.21484375,44.271324157714844,82
67.9072265625,47.30841064453125,83
67.259765625,45.58970260620117,84
67.314453125,45.05216979980469,85
62.2099609375,43.0589599609375,86
62.1845703125,43.906795501708984,87
68.8017578125,45.55942153930664,88
72.4833984375,47.802284240722656,89
58.6611328125,40.2308235168457,90
66.626953125,44.61420440673828,91
64.6337890625,40.68017578125,92
71.1650390625,49.623199462890625,93
69.939453125,47.38477325439453,94
66.6708984375,45.25423049926758,95
69.5830078125,48.32093811035156,96
70.3232421875,47.88925552368164,97
71.1728515625,52.138511657714844,98
62.5244140625,41.383277893066406,99
70.6953125,50.11388397216797,100
67.494140625,43.41593551635742,101
69.294921875,46.75220489501953,102
70.7294921875,47.15934371948242,103
63.97265625,39.07741165161133,104
69.1943359375,47.42763900756836,105
67.587890625,49.36285400390625,106
67.2373046875,47.324317932128906,107
68.5498046875,47.45624542236328,108
72.5927734375,48.62308120727539,109
70.9462890625,51.6655387878418,110
69.89453125,47.099430084228516,111
72.4990234375,48.55870056152344,112
69.0908203125,47.03145217895508,113
70.3798828125,46.9244270324707,114
69.810546875,52.80555725097656,115
69.4833984375,44.896080017089844,116
65.9853515625,42.58234786987305,117
64.9755859375,48.757293701171875,118
66.15234375,41.60299301147461,119
67.7333984375,45.564022064208984,120
66.779296875,43.84251403808594,121
66.7548828125,48.76551818847656,122
67.2685546875,43.1328239440918,123
72.220703125,48.54071807861328,124
62.716796875,44.80302047729492,125
66.2880859375,39.37705612182617,126
66.8134765625,46.074832916259766,127
73.0478515625,47.344444274902344,128
65.6083984375,42.95262145996094,129
65.919921875,41.77470779418945,130
71.6357421875,51.71363067626953,131
68.6513671875,51.26428985595703,132
72.6171875,53.917236328125,133
63.419921875,38.6005859375,134
69.8291015625,48.9035530090332,135
67.07421875,44.11249542236328,136
72.9169921875,50.83407974243164,137
70.955078125,47.890480041503906,138
63.5517578125,44.75802230834961,139
71.4296875,49.00688552856445,140
67.6279296875,46.14082717895508,141
67.0166015625,45.39105987548828,142
71.33203125,49.497562408447266,143
67.873046875,44.6496696472168,144
68.4541015625,50.704795837402344,145
71.9853515625,53.50042724609375,146
69.9501953125,49.13240051269531,147
63.0400390625,46.52090835571289,148
75.916015625,52.7843017578125,149
71.353515625,48.18210983276367,150
69.8330078125,48.61978530883789,151
72.626953125,50.817222595214844,152
71.365234375,45.58623504638672,153
67.90625,49.05880355834961,154
66.7939453125,45.179866790771484,155
63.443359375,40.40288543701172,156
74.0908203125,54.32282257080078,157
73.427734375,53.154685974121094,158
71.9892578125,52.76067352294922,159
65.396484375,42.486976623535156,160
66.2236328125,44.89059829711914,161
62.8564453125,38.54362869262695,162
65.759765625,45.98822784423828,163
67.6015625,49.72283935546875,164
66.125,45.250667572021484,165
67.208984375,48.054744720458984,166
67.2919921875,43.38719940185547,167
66.6875,44.82888412475586,168
67.283203125,44.21021270751953,169
70.1298828125,49.73996353149414,170
63.8447265625,42.05103302001953,171
71.99609375,46.864768981933594,172
65.5791015625,45.460121154785156,173
67.9208984375,45.640132904052734,174
72.2685546875,54.39738082885742,175
67.6806640625,50.98667526245117,176
66.3544921875,46.04638671875,177
66.3408203125,44.7049560546875,178
63.177734375,41.08089828491211,179
64.5185546875,40.08428192138672,180
72.4189453125,53.56810760498047,181
71.1552734375,48.36201858520508,182
66.8623046875,42.86389923095703,183
66.7841796875,46.889408111572266,184
67.98828125,47.149131774902344,185
64.4072265625,44.14514923095703,186
70.0166015625,48.3773078918457,187
66.994140625,41.77216720581055,188
68.6376953125,46.371002197265625,189
69.0712890625,50.89436340332031,190
72.8525390625,51.87813186645508,191
66.173828125,41.66014099121094,192
62.349609375,38.764801025390625,193
69.77734375,47.90751647949219,194
69.1689453125,49.398921966552734,195
68.240234375,48.48810958862305,196
63.4814453125,43.080360412597656,197
63.900390625,43.636077880859375,198
73.658203125,50.96976089477539,199
71.6943359375,49.37778091430664,200
70.51171875,51.68921661376953,201
64.73828125,44.68391418457031,202
65.0693359375,41.511199951171875,203
68.0908203125,46.10344696044922,204
67.982421875,45.73812484741211,205
61.80078125,41.17233657836914,206
69.1083984375,47.42130661010742,207
72.95703125,51.1006965637207,208
65.20703125,41.76573944091797,209
65.146484375,46.567176818847656,210
64.2666015625,39.366966247558594,211
65.4638671875,43.15468215942383,212
73.291015625,50.027774810791016,213
67.8359375,43.706390380859375,214
78.576171875,54.964263916015625,215
65.525390625,40.757083892822266,216
70.6650390625,48.119903564453125,217
73.87890625,46.72510528564453,218
