mean_rewards,std_rewards,policy_index
70.3818359375,47.0726203918457,1
64.4765625,40.02283477783203,2
69.505859375,47.181331634521484,3
68.1123046875,41.98525619506836,4
67.9208984375,45.97983169555664,5
65.7421875,45.335811614990234,6
63.181640625,39.567588806152344,7
77.0888671875,54.07502365112305,8
66.5126953125,44.0549201965332,9
61.5390625,41.403907775878906,10
69.390625,47.15312957763672,11
68.23046875,47.996620178222656,12
71.794921875,50.54029846191406,13
64.517578125,41.53104782104492,14
65.1015625,42.3421630859375,15
67.6328125,46.473026275634766,16
65.1318359375,46.288509368896484,17
67.2255859375,45.55592727661133,18
71.814453125,49.96806335449219,19
63.69921875,42.906776428222656,20
67.6318359375,46.12669372558594,21
68.74609375,43.25031280517578,22
64.46484375,42.04983139038086,23
67.5,42.50764846801758,24
64.8125,41.90479278564453,25
68.2666015625,47.475135803222656,26
66.9013671875,44.882667541503906,27
69.6875,45.79414367675781,28
65.65234375,45.18893051147461,29
66.1240234375,41.73862075805664,30
66.3154296875,39.92636489868164,31
68.205078125,48.62776565551758,32
64.0263671875,42.61627197265625,33
68.3037109375,43.72801208496094,34
66.318359375,39.96150588989258,35
70.298828125,48.50969314575195,36
63.9873046875,42.86231994628906,37
69.4794921875,51.8264045715332,38
68.40625,45.29081726074219,39
69.0078125,46.60932922363281,40
65.541015625,42.30366516113281,41
73.34375,52.34932327270508,42
69.9658203125,44.45206832885742,43
63.994140625,42.52788543701172,44
66.9951171875,42.61598205566406,45
64.33203125,39.43840026855469,46
62.8779296875,42.50542068481445,47
58.6962890625,37.403316497802734,48
63.8818359375,42.00642395019531,49
72.51953125,49.08346939086914,50
63.8896484375,39.475990295410156,51
59.87890625,39.95157241821289,52
70.06640625,47.86379623413086,53
69.2529296875,48.42539596557617,54
66.96484375,39.743080139160156,55
71.6728515625,49.80474853515625,56
68.6240234375,45.56147003173828,57
67.646484375,42.588279724121094,58
68.9384765625,46.96053695678711,59
68.6611328125,43.570674896240234,60
71.513671875,49.289283752441406,61
66.958984375,44.28624725341797,62
63.40234375,37.403839111328125,63
68.876953125,49.07456970214844,64
64.9052734375,44.581077575683594,65
65.78515625,41.13536071777344,66
