mean_rewards,std_rewards,policy_index
151.2548828125,80.06029510498047,1
159.6484375,75.9638671875,2
142.748046875,71.34233856201172,3
157.5966796875,78.6227035522461,4
161.7314453125,68.89871978759766,5
146.037109375,76.54568481445312,6
159.802734375,78.17623138427734,7
157.1064453125,78.76985931396484,8
156.2529296875,77.67332458496094,9
157.9404296875,77.54417419433594,10
166.046875,81.94720458984375,11
149.345703125,76.2962417602539,12
152.748046875,73.83582305908203,13
158.1376953125,73.80429077148438,14
149.962890625,76.96713256835938,15
158.9580078125,80.6197509765625,16
157.185546875,76.65880584716797,17
159.9423828125,82.10201263427734,18
154.763671875,73.49583435058594,19
158.509765625,77.50608825683594,20
148.4482421875,75.13140106201172,21
154.1103515625,76.9110336303711,22
160.626953125,78.54204559326172,23
150.29296875,76.6666259765625,24
150.5302734375,79.32177734375,25
159.373046875,76.58281707763672,26
154.9169921875,74.20287322998047,27
167.4189453125,74.75189971923828,28
145.359375,77.4673080444336,29
151.24609375,75.28340148925781,30
162.2294921875,75.94621276855469,31
156.03515625,75.2519302368164,32
161.36328125,78.77547454833984,33
162.92578125,74.33201599121094,34
158.005859375,74.45604705810547,35
163.6044921875,77.24158477783203,36
156.1025390625,76.42780303955078,37
151.388671875,74.72342681884766,38
164.7685546875,77.76203155517578,39
155.267578125,75.51428985595703,40
152.8330078125,72.67115020751953,41
148.0478515625,75.75592041015625,42
153.923828125,76.92090606689453,43
154.662109375,77.8460693359375,44
155.9521484375,75.80060577392578,45
149.26953125,74.17559051513672,46
156.2646484375,74.348388671875,47
150.759765625,81.56458282470703,48
146.5869140625,78.14718627929688,49
164.193359375,78.26497650146484,50
149.4892578125,77.2998046875,51
164.365234375,76.48627471923828,52
161.927734375,72.87366485595703,53
157.0654296875,77.96990203857422,54
153.4765625,73.90296936035156,55
154.5546875,73.13276672363281,56
146.482421875,77.20671081542969,57
155.6748046875,75.59717559814453,58
154.41015625,75.3602294921875,59
158.7255859375,75.51189422607422,60
160.14453125,74.28387451171875,61
157.873046875,77.51652526855469,62
158.7578125,80.29049682617188,63
152.173828125,76.16136169433594,64
159.9443359375,75.62395477294922,65
156.9501953125,80.36296081542969,66
150.720703125,78.10969543457031,67
156.9404296875,74.49341583251953,68
156.4951171875,77.51358032226562,69
164.734375,75.18549346923828,70
154.8720703125,78.966552734375,71
149.5283203125,74.66448974609375,72
151.1064453125,77.73519897460938,73
159.353515625,74.86087036132812,74
167.48828125,75.40280151367188,75
162.283203125,78.3380355834961,76
150.42578125,76.04102325439453,77
148.6689453125,79.66429901123047,78
154.5556640625,74.02533721923828,79
155.8994140625,75.898193359375,80
153.5732421875,78.95317840576172,81
153.40234375,70.3143310546875,82
148.41015625,75.27898406982422,83
157.552734375,77.52735900878906,84
166.41015625,80.18966674804688,85
162.1650390625,74.36138916015625,86
160.037109375,79.39579772949219,87
147.2275390625,76.93212127685547,88
155.6640625,70.82540130615234,89
