mean_rewards,std_rewards,policy_index
148.775390625,76.5716552734375,1
157.4453125,74.61946868896484,2
162.033203125,79.79151916503906,3
160.07421875,78.59060668945312,4
165.560546875,75.77854919433594,5
170.958984375,78.78271484375,6
149.423828125,80.91816711425781,7
161.853515625,79.8471450805664,8
159.4609375,76.89102935791016,9
157.1103515625,77.23057556152344,10
163.3681640625,76.46469116210938,11
161.44140625,78.0311508178711,12
155.162109375,80.691162109375,13
156.927734375,73.60359191894531,14
152.2763671875,82.40548706054688,15
154.275390625,75.49518585205078,16
152.4306640625,75.5595474243164,17
158.1826171875,77.62564849853516,18
158.3291015625,76.40618896484375,19
147.384765625,78.98836517333984,20
159.9208984375,77.25341796875,21
163.4599609375,78.31849670410156,22
157.099609375,79.4268798828125,23
158.1259765625,76.46405792236328,24
152.6416015625,75.22042846679688,25
160.9453125,81.17201232910156,26
158.09765625,79.48040008544922,27
150.4287109375,80.02296447753906,28
159.4052734375,79.17501068115234,29
158.7177734375,77.9095230102539,30
157.75,80.47784423828125,31
150.107421875,79.76213073730469,32
157.822265625,80.17622375488281,33
150.9140625,76.828369140625,34
158.57421875,78.64596557617188,35
157.40234375,78.38436126708984,36
149.3876953125,77.33235931396484,37
167.845703125,75.06778717041016,38
158.11328125,73.36836242675781,39
161.3466796875,77.27681732177734,40
157.2353515625,79.02668762207031,41
153.056640625,78.76582336425781,42
166.4892578125,73.19937133789062,43
152.759765625,79.03404235839844,44
160.705078125,75.56746673583984,45
146.8125,77.01905059814453,46
146.7060546875,75.744873046875,47
151.4375,75.81566619873047,48
168.7353515625,76.81697845458984,49
157.41015625,75.62797546386719,50
154.3671875,78.92395782470703,51
159.4462890625,76.2671127319336,52
155.2822265625,76.90087890625,53
148.8623046875,77.28669738769531,54
152.546875,76.70538330078125,55
160.7333984375,77.95618438720703,56
150.3818359375,80.21732330322266,57
148.33203125,72.62120056152344,58
159.3046875,77.1401596069336,59
158.3212890625,75.7703857421875,60
161.388671875,73.91744232177734,61
154.720703125,75.42965698242188,62
155.01953125,78.76500701904297,63
151.138671875,77.72673034667969,64
148.189453125,73.9979476928711,65
153.5439453125,73.89727020263672,66
158.3564453125,74.68285369873047,67
153.1650390625,80.1611328125,68
164.3359375,76.35497283935547,69
153.19921875,79.4892578125,70
152.537109375,81.79603576660156,71
157.33984375,76.20347595214844,72
155.35546875,76.57079315185547,73
152.8359375,76.8467788696289,74
154.40234375,80.46310424804688,75
154.08203125,74.4752197265625,76
163.2548828125,77.25292205810547,77
154.349609375,73.15750122070312,78
168.869140625,76.13642120361328,79
155.84375,76.30409240722656,80
158.828125,75.7302017211914,81
160.1962890625,79.77739715576172,82
159.5087890625,74.91170501708984,83
153.2578125,81.49647521972656,84
162.2900390625,80.80850219726562,85
161.6005859375,80.66207122802734,86
161.521484375,76.32689666748047,87
161.6484375,81.81000518798828,88
167.7666015625,81.12352752685547,89
151.0810546875,73.70864868164062,90
161.0068359375,79.17070770263672,91
152.3515625,76.5542221069336,92
153.5341796875,73.48436737060547,93
160.525390625,78.46849822998047,94
156.6591796875,76.8800048828125,95
145.9931640625,80.256103515625,96
151.783203125,74.34037780761719,97
156.931640625,82.2199478149414,98
155.126953125,77.75076293945312,99
164.9150390625,75.52772521972656,100
167.677734375,74.78274536132812,101
153.220703125,77.7730712890625,102
155.9580078125,79.73709869384766,103
165.494140625,80.22760772705078,104
152.7294921875,77.85427856445312,105
162.3974609375,75.79484558105469,106
161.8486328125,74.70088195800781,107
160.986328125,77.59346771240234,108
148.69921875,76.24154663085938,109
155.509765625,75.3105239868164,110
161.921875,80.87995910644531,111
155.896484375,75.27874755859375,112
